Tick,Step,DateTime,X,Y,ID
13,13,2022-03-01T05:00:13.0000000,0,1,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
13,13,2022-03-01T05:00:13.0000000,0,2,1742375b-504a-4840-9fd2-fdf7b1a842e5
13,13,2022-03-01T05:00:13.0000000,0,1,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
14,14,2022-03-01T05:00:14.0000000,2,2,4467187d-946b-494b-a17e-aa7dbc811e5a
14,14,2022-03-01T05:00:14.0000000,1,3,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
14,14,2022-03-01T05:00:14.0000000,1,2,d25c7bad-5905-4090-bd31-11efca49e2b2
14,14,2022-03-01T05:00:14.0000000,2,1,b086433f-ce0f-4160-b709-9ae7b5716335
14,14,2022-03-01T05:00:14.0000000,4,3,9be00070-7494-4b84-a2f6-8b6d8cfaff48
14,14,2022-03-01T05:00:14.0000000,0,4,196d111e-c981-4bca-9ef0-0fd898ed4218
14,14,2022-03-01T05:00:14.0000000,0,2,d811d956-e219-460d-bde9-b796af334681
14,14,2022-03-01T05:00:14.0000000,0,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
14,14,2022-03-01T05:00:14.0000000,0,1,1742375b-504a-4840-9fd2-fdf7b1a842e5
14,14,2022-03-01T05:00:14.0000000,0,2,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
15,15,2022-03-01T05:00:15.0000000,1,2,4467187d-946b-494b-a17e-aa7dbc811e5a
15,15,2022-03-01T05:00:15.0000000,1,3,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
15,15,2022-03-01T05:00:15.0000000,1,3,d25c7bad-5905-4090-bd31-11efca49e2b2
15,15,2022-03-01T05:00:15.0000000,1,1,b086433f-ce0f-4160-b709-9ae7b5716335
15,15,2022-03-01T05:00:15.0000000,3,3,9be00070-7494-4b84-a2f6-8b6d8cfaff48
15,15,2022-03-01T05:00:15.0000000,0,4,196d111e-c981-4bca-9ef0-0fd898ed4218
15,15,2022-03-01T05:00:15.0000000,0,3,d811d956-e219-460d-bde9-b796af334681
15,15,2022-03-01T05:00:15.0000000,0,1,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
15,15,2022-03-01T05:00:15.0000000,0,2,1742375b-504a-4840-9fd2-fdf7b1a842e5
15,15,2022-03-01T05:00:15.0000000,0,2,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
16,16,2022-03-01T05:00:16.0000000,1,3,4467187d-946b-494b-a17e-aa7dbc811e5a
16,16,2022-03-01T05:00:16.0000000,0,3,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
16,16,2022-03-01T05:00:16.0000000,1,3,d25c7bad-5905-4090-bd31-11efca49e2b2
16,16,2022-03-01T05:00:16.0000000,1,1,b086433f-ce0f-4160-b709-9ae7b5716335
16,16,2022-03-01T05:00:16.0000000,3,2,9be00070-7494-4b84-a2f6-8b6d8cfaff48
16,16,2022-03-01T05:00:16.0000000,1,4,196d111e-c981-4bca-9ef0-0fd898ed4218
16,16,2022-03-01T05:00:16.0000000,1,3,d811d956-e219-460d-bde9-b796af334681
16,16,2022-03-01T05:00:16.0000000,0,1,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
16,16,2022-03-01T05:00:16.0000000,0,1,1742375b-504a-4840-9fd2-fdf7b1a842e5
16,16,2022-03-01T05:00:16.0000000,0,3,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
17,17,2022-03-01T05:00:17.0000000,1,4,4467187d-946b-494b-a17e-aa7dbc811e5a
17,17,2022-03-01T05:00:17.0000000,0,4,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
17,17,2022-03-01T05:00:17.0000000,1,3,d25c7bad-5905-4090-bd31-11efca49e2b2
17,17,2022-03-01T05:00:17.0000000,1,1,b086433f-ce0f-4160-b709-9ae7b5716335
17,17,2022-03-01T05:00:17.0000000,2,2,9be00070-7494-4b84-a2f6-8b6d8cfaff48
17,17,2022-03-01T05:00:17.0000000,1,5,196d111e-c981-4bca-9ef0-0fd898ed4218
17,17,2022-03-01T05:00:17.0000000,1,4,d811d956-e219-460d-bde9-b796af334681
17,17,2022-03-01T05:00:17.0000000,0,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
17,17,2022-03-01T05:00:17.0000000,1,1,1742375b-504a-4840-9fd2-fdf7b1a842e5
17,17,2022-03-01T05:00:17.0000000,0,4,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
18,18,2022-03-01T05:00:18.0000000,2,4,4467187d-946b-494b-a17e-aa7dbc811e5a
18,18,2022-03-01T05:00:18.0000000,0,3,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
18,18,2022-03-01T05:00:18.0000000,1,3,d25c7bad-5905-4090-bd31-11efca49e2b2
18,18,2022-03-01T05:00:18.0000000,1,1,b086433f-ce0f-4160-b709-9ae7b5716335
18,18,2022-03-01T05:00:18.0000000,2,2,9be00070-7494-4b84-a2f6-8b6d8cfaff48
18,18,2022-03-01T05:00:18.0000000,1,4,196d111e-c981-4bca-9ef0-0fd898ed4218
18,18,2022-03-01T05:00:18.0000000,0,4,d811d956-e219-460d-bde9-b796af334681
18,18,2022-03-01T05:00:18.0000000,0,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
18,18,2022-03-01T05:00:18.0000000,0,1,1742375b-504a-4840-9fd2-fdf7b1a842e5
18,18,2022-03-01T05:00:18.0000000,0,4,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
19,19,2022-03-01T05:00:19.0000000,1,4,4467187d-946b-494b-a17e-aa7dbc811e5a
19,19,2022-03-01T05:00:19.0000000,1,3,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
19,19,2022-03-01T05:00:19.0000000,1,3,d25c7bad-5905-4090-bd31-11efca49e2b2
19,19,2022-03-01T05:00:19.0000000,1,1,b086433f-ce0f-4160-b709-9ae7b5716335
19,19,2022-03-01T05:00:19.0000000,2,1,9be00070-7494-4b84-a2f6-8b6d8cfaff48
19,19,2022-03-01T05:00:19.0000000,2,4,196d111e-c981-4bca-9ef0-0fd898ed4218
19,19,2022-03-01T05:00:19.0000000,1,4,d811d956-e219-460d-bde9-b796af334681
19,19,2022-03-01T05:00:19.0000000,0,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
19,19,2022-03-01T05:00:19.0000000,1,1,1742375b-504a-4840-9fd2-fdf7b1a842e5
19,19,2022-03-01T05:00:19.0000000,0,4,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
20,20,2022-03-01T05:00:20.0000000,1,5,4467187d-946b-494b-a17e-aa7dbc811e5a
20,20,2022-03-01T05:00:20.0000000,1,3,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
20,20,2022-03-01T05:00:20.0000000,0,3,d25c7bad-5905-4090-bd31-11efca49e2b2
20,20,2022-03-01T05:00:20.0000000,2,1,b086433f-ce0f-4160-b709-9ae7b5716335
20,20,2022-03-01T05:00:20.0000000,2,1,9be00070-7494-4b84-a2f6-8b6d8cfaff48
20,20,2022-03-01T05:00:20.0000000,2,4,196d111e-c981-4bca-9ef0-0fd898ed4218
20,20,2022-03-01T05:00:20.0000000,1,3,d811d956-e219-460d-bde9-b796af334681
20,20,2022-03-01T05:00:20.0000000,1,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
20,20,2022-03-01T05:00:20.0000000,1,2,1742375b-504a-4840-9fd2-fdf7b1a842e5
20,20,2022-03-01T05:00:20.0000000,1,4,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
21,21,2022-03-01T05:00:21.0000000,1,4,4467187d-946b-494b-a17e-aa7dbc811e5a
21,21,2022-03-01T05:00:21.0000000,1,3,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
21,21,2022-03-01T05:00:21.0000000,0,2,d25c7bad-5905-4090-bd31-11efca49e2b2
21,21,2022-03-01T05:00:21.0000000,2,0,b086433f-ce0f-4160-b709-9ae7b5716335
21,21,2022-03-01T05:00:21.0000000,1,1,9be00070-7494-4b84-a2f6-8b6d8cfaff48
21,21,2022-03-01T05:00:21.0000000,1,4,196d111e-c981-4bca-9ef0-0fd898ed4218
21,21,2022-03-01T05:00:21.0000000,1,3,d811d956-e219-460d-bde9-b796af334681
21,21,2022-03-01T05:00:21.0000000,1,1,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
21,21,2022-03-01T05:00:21.0000000,2,2,1742375b-504a-4840-9fd2-fdf7b1a842e5
21,21,2022-03-01T05:00:21.0000000,0,4,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
22,22,2022-03-01T05:00:22.0000000,1,3,4467187d-946b-494b-a17e-aa7dbc811e5a
22,22,2022-03-01T05:00:22.0000000,1,3,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
22,22,2022-03-01T05:00:22.0000000,0,2,d25c7bad-5905-4090-bd31-11efca49e2b2
22,22,2022-03-01T05:00:22.0000000,2,0,b086433f-ce0f-4160-b709-9ae7b5716335
22,22,2022-03-01T05:00:22.0000000,1,1,9be00070-7494-4b84-a2f6-8b6d8cfaff48
22,22,2022-03-01T05:00:22.0000000,1,3,196d111e-c981-4bca-9ef0-0fd898ed4218
22,22,2022-03-01T05:00:22.0000000,0,3,d811d956-e219-460d-bde9-b796af334681
22,22,2022-03-01T05:00:22.0000000,1,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
22,22,2022-03-01T05:00:22.0000000,2,2,1742375b-504a-4840-9fd2-fdf7b1a842e5
22,22,2022-03-01T05:00:22.0000000,1,4,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
23,23,2022-03-01T05:00:23.0000000,1,4,4467187d-946b-494b-a17e-aa7dbc811e5a
23,23,2022-03-01T05:00:23.0000000,1,2,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
23,23,2022-03-01T05:00:23.0000000,0,2,d25c7bad-5905-4090-bd31-11efca49e2b2
23,23,2022-03-01T05:00:23.0000000,2,0,b086433f-ce0f-4160-b709-9ae7b5716335
23,23,2022-03-01T05:00:23.0000000,0,1,9be00070-7494-4b84-a2f6-8b6d8cfaff48
